comment_id,username,comment_date,time_delta_since_upload,comment_text
ct_98,@robertoborges1972,2022-06-05T16:17:40+00:00,19:06:31,🤘🤘🤘🤘
ct_99,@diegoborges3716,2022-06-05T13:40:56+00:00,16:29:47,The fate of us all lies deep in the dark...when TIME STANDS STILL AT THE IRON HILL!!!!
ct_100,@unidentifiedblonde213,2022-06-05T13:34:03+00:00,16:22:54,So awesome to see the Blind Guardian Puppets pass by at 57:10What a special night to witness in person and thanks for recording it so we can relive it again. I'll never forget this 🤘 Thank you Blind Guardian ❤
ct_101,@diegoborges3716,2022-06-05T13:32:35+00:00,16:21:26,"O Hansi tá com a maior cara de tiozão, mas a voz está espetacular, como sempre."
ct_102,@wam1735,2022-06-05T12:21:39+00:00,15:10:30,最高のコンサートですね！greatest concert !set list is perfect.i hope Blind Guardian to come Japan again.
ct_103,@pineapplesquad3651,2022-06-05T11:52:20+00:00,14:41:11,His voice sounds great!
ct_104,@sarahohara5806,2022-06-05T11:38:48+00:00,14:27:39,Triumph. Amazing that Hansi's voice and Andre's soloing are still so spot-on.
ct_105,@flywithseaguls,2022-06-05T10:44:55+00:00,13:33:46,57:20 The Bard's Song!!! Die Fangemeinde textsicherst!!! Danke Blind Guardian!!! Danke Rockpalast!!! Hansi Kürsch= der Zeremonienmeister des Heavy Metal!Geht noch größer?
ct_106,@73Silvia73,2022-06-05T10:43:33+00:00,13:32:24,🙏
ct_107,@m1tzygan,2022-06-05T10:23:15+00:00,13:12:06,first time you can hear the bass clearly in a blind Guardian song. I love it this way and i hope they continue with that mixing
ct_108,@metalaxi,2022-06-05T09:36:37+00:00,12:25:28,"Sensationelle Setlist (wie soll man das komplette Somewhere-Album am Stück auch sonst nennen?), grandioser Sound und die gesamte Band absolut fehlerfrei. Danke an BG, das RHF und natürlich den Rockpalast!"
ct_109,@karstenwachtmann716,2022-06-05T08:52:20+00:00,11:41:11,1992 auf der Tour war das schon sensationell.
ct_110,@grauekatze,2022-06-05T07:45:39+00:00,10:34:30,Always in awe how good they still are live. They really put the work in. Can't wait to see them in September.
ct_111,@fredericodossantosrocha355,2022-06-05T07:19:04+00:00,10:07:55,I'm crying... they played Theatre of Pain FINALYYYYYYYYY!!!!
ct_112,@edgarschleck5792,2022-06-05T06:05:55+00:00,8:54:46,Einfach nur gut - was für eine Setlist. Hammer !
ct_113,@chrisizzy1801,2022-06-05T05:42:42+00:00,8:31:33,"Holy crap, Magnus seems to be aged years over night! Either he stopped to dye his hair or started doing it."
ct_114,@nietzscheente1271,2022-06-05T02:08:55+00:00,4:57:46,"Sensationell gute Aufzeichnung. Der Ton ist unglaublich gut abgemischt. Good Job, RockHard/Rockpalast. Ich wünschte nur, die Songs gebe es einzeln abzurufen. Dann könnte man sie in die eigene Playlist packen."
ct_115,@mariawassyma7957,2022-06-05T01:29:09+00:00,4:18:00,Vai postar do Muse completo ?
ct_116,@carlosluismendez7392,2022-06-05T01:17:21+00:00,4:06:12,Finally a professional recording of Ashes to Ashes. I was waiting for ages. They should play that song more often because it sounds badass live.
ct_117,@yanava,2022-06-05T01:03:04+00:00,3:51:55,Hansi tá ARREGAÇANDO!
ct_118,@metal_dio,2022-06-05T01:01:05+00:00,3:49:56,Excellent! Love this setlist🤘
ct_119,@Oumuamua158,2022-06-05T00:53:10+00:00,3:42:01,Saludos estamos esperándolos en Costa Rica centro américa cuando vienen  ok
ct_120,@lttledandelion,2022-06-05T00:47:28+00:00,3:36:19,"The best live version of ""The Hobbit""! It's unbelievable. Hansi sounds even more powerful than on the studio version of the song."
ct_121,@ahornimmobilien,2022-06-05T00:25:14+00:00,3:14:05,Super ... wie immer :-)
ct_122,@ChristophS,2022-06-05T00:12:32+00:00,3:01:23,Absolutely amazing! Hansi 😍
ct_123,@Alberto90VG,2022-06-04T23:52:28+00:00,2:41:19,Oh My god I was looking for the setlist and then I found a good recording!! Thanks!!
ct_124,@franciscocoelho6744,2022-06-04T23:36:03+00:00,2:24:54,Maravilha!
ct_125,@Larsare98,2022-06-04T23:03:37+00:00,1:52:28,Hansi is just incredible man
ct_126,@williamray3845,2022-06-04T21:51:49+00:00,0:40:40,F_ck this death rock crap!
ct_127,@JonasreuterTalewanderer,2022-06-04T21:51:10+00:00,0:40:01,"War of wrath ... Into The Storm - 0:00Welcome To The Show And Welcome To Dying - 5:20Niiiiiightfaaaaal - 11:55When Time Stands Still ( At TheMotherfucking Iron Hill ) - 18:20Time What Is Time - 24:35Journey Through The Dark - 31:04Black Chamber ( yeah seriously , how epic is this ?  ) - 36:50Theatre Of Pain - 38:37Quest For Tanelorn - 43:40Ashes To Ashes - 50:20The Bard's Song ( In The Forest ) - 57:10Time to scream at your screen Folks !The Bard's Song ( The Hobbit ) 1:01:20Piper's calling - 1:05:35Somewhere Far Beyond - 1:06:32VALhalla  - 1:15:20Get ready to headbang everybodyValhalla (  Choir Version ) - 1:20:25MIRROR MIRROR - 1:24:10Praise the Bard's 🤘🏻 !"
ct_128,@Antifascista89,2022-06-04T21:08:43+00:00,"-1 day, 23:57:34","Mix sounds shitty, sorry."
